Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,PuckLine,OpenOU,,CloseOU,
1210,36,H,NYIslanders,0,1,0,1,127,125,+1.5(-230),6.5,-110,6.5,-110
1210,37,V,NYRangers,2,0,1,3,215,230,+1.5(+100),6.5,-110,6.5,-120
1210,38,H,TampaBay,1,2,3,6,-260,-260,-1.5(-120),6.5,-110,6.5,100
1210,39,V,LosAngeles,0,0,1,1,102,110,+1.5(-275),5.5,-110,5.5,105
1210,40,H,Detroit,1,2,0,3,-122,-120,-1.5(+226),5.5,-110,5.5,-125
1210,41,V,NewJersey,1,1,0,2,180,158,+1.5(-170),6,-110,6,-130
1210,42,H,SanJose,2,2,1,5,-215,-176,-1.5(+148),6,-110,6,110
1211,43,V,Toronto,1,1,2,4,-145,-135,-1.5(+199),6,-110,6,-120
1211,44,H,Carolina,0,1,0,1,125,125,+1.5(-240),6,-110,6,100
1211,45,V,Vancouver,0,0,3,3,180,175,+1.5(-155),6,-110,6,-130
1211,46,H,Columbus,1,0,1,2,-215,-195,-1.5(+135),6,-110,6,110
1211,47,V,LosAngeles,1,2,0,3,160,155,+1.5(-173),5.5,-110,5.5,100
1211,48,H,Buffalo,1,0,2,4,-185,-170,-1.5(+150),5.5,-110,5.5,-120
1211,49,V,Arizona,2,1,0,3,151,155,+1.5(-165),5.5,-110,5.5,105
1211,50,H,Boston,0,4,0,4,-175,-170,-1.5(+144),5.5,-110,5.5,-125
1211,51,V,Detroit,0,0,2,2,199,240,+1.5(+100),6,-110,6,-120
1211,52,H,Washington,3,2,1,6,-240,-270,-1.5(-120),6,-110,6,100
1211,53,V,Florida,1,0,2,3,-105,105,+1.5(-290),6,-110,6,-115
1211,54,H,St.Louis,0,0,4,4,-115,-115,-1.5(+237),6,-110,6,-105
1211,55,V,Chicago,0,2,1,3,199,205,+1.5(-125),6,-110,6.5,-115
1211,56,H,Winnipeg,3,1,2,6,-240,-230,-1.5(+105),6,-110,6.5,-105
1211,57,V,Ottawa,1,0,0,1,180,230,+1.5(-110),6,-110,6,-115
1211,58,H,Nashville,1,1,1,3,-215,-260,-1.5(-110),6,-110,6,-105
1211,59,V,Montreal,0,0,1,1,140,145,+1.5(-175),6,-110,6,-115
1211,60,H,Minnesota,1,4,2,7,-160,-160,-1.5(+151),6,-110,6,-105
1211,61,V,Edmonton,1,4,1,6,130,130,+1.5(-225),6,-110,6,105
1211,62,H,Colorado,0,1,3,4,-150,-140,-1.5(+188),6,-110,6,-125
1212,63,V,Vegas,1,1,1,3,-132,-140,-1.5(+176),6,-110,6,100
1212,64,H,NYIslanders,1,1,0,2,112,130,+1.5(-210),6,-110,6,-120
1212,65,V,Pittsburgh,1,2,0,3,-185,-165,-1.5(+151),5.5,-110,6,-130
1212,66,H,Chicago,2,1,3,6,160,150,+1.5(-175),5.5,-110,6,110
1212,67,V,Philadelphia,0,4,1,5,151,155,+1.5(-170),6,-110,6.5,-125
1212,68,H,Calgary,1,2,2,6,-175,-170,-1.5(+148),6,-110,6.5,105
1212,69,V,Dallas,0,3,0,3,-110,105,+1.5(-280),5.5,-110,5,-130
1212,70,H,Anaheim,1,1,4,6,-110,-115,-1.5(+230),5.5,-110,5,110
1213,71,V,Arizona,1,0,0,1,125,135,+1.5(-200),5.5,-110,5.5,-120
1213,72,H,Buffalo,2,0,1,3,-145,-150,-1.5(+170),5.5,-110,5.5,100
1213,73,V,LosAngeles,1,0,0,1,184,180,+1.5(-145),5.5,-110,6,100
1213,74,H,Columbus,2,2,0,4,-220,-200,-1.5(+125),5.5,-110,6,-120
1213,75,V,Toronto,1,0,0,1,108,120,+1.5(-215),7,-110,6.5,-130
1213,76,H,TampaBay,1,3,0,4,-128,-130,-1.5(+180),7,-110,6.5,110
1213,77,V,Carolina,0,1,3,4,-110,106,+1.5(-280),5.5,-110,6,-110
1213,78,H,Montreal,0,2,4,6,-110,-116,-1.5(+230),5.5,-110,6,-110
1213,79,V,Florida,1,0,0,1,146,145,+1.5(-167),6,-110,6.5,100
1213,80,H,Minnesota,1,2,2,5,-167,-160,-1.5(+146),6,-110,6.5,-120
1213,81,V,Vancouver,1,0,2,3,180,190,+1.5(-135),5.5,-110,5.5,-110
1213,82,H,Nashville,2,1,0,4,-215,-210,-1.5(+115),5.5,-110,5.5,-110
1213,83,V,Edmonton,1,3,0,4,144,160,+1.5(-175),6,-110,6,-125
1213,84,H,Winnipeg,2,1,1,5,-165,-180,-1.5(+151),6,-110,6,105
1213,85,V,Dallas,0,1,1,2,170,180,+1.5(-135),6,-110,6,-115
1213,86,H,SanJose,0,1,2,3,-200,-200,-1.5(+115),6,-110,6,-105
1214,1,V,Vegas,3,1,0,4,-128,-140,-1.5(+195),6,-110,6,-115
1214,2,H,NewJersey,0,2,2,5,108,130,+1.5(-235),6,-110,6,-105
1214,3,V,Arizona,0,1,2,4,130,145,+1.5(-190),6,-110,6,110
1214,4,H,NYRangers,2,1,0,3,-150,-160,-1.5(+163),6,-110,6,-130
1214,5,V,Boston,0,1,2,3,122,150,+1.5(-180),6,-110,6,-120
1214,6,H,Pittsburgh,1,2,2,5,-142,-165,-1.5(+155),6,-110,6,100
1214,7,V,Ottawa,2,0,2,4,135,120,+1.5(-210),6,-110,6,-115
1214,8,H,Detroit,1,1,0,2,-155,-130,-1.5(+176),6,-110,6,-105
1214,9,V,Washington,1,3,1,6,-127,-130,-1.5(+176),6,-110,6.5,110
1214,10,H,Carolina,2,2,1,5,107,120,+1.5(-210),6,-110,6.5,-130
1214,11,V,Colorado,2,0,1,3,-118,-108,-1.5(+215),6.5,-110,6.5,105
1214,12,H,St.Louis,2,0,1,4,-102,-102,+1.5(-260),6.5,-110,6.5,-125
1214,13,V,Winnipeg,1,2,0,4,-145,-132,-1.5(+176),6.5,-110,6.5,-105
1214,14,H,Chicago,1,1,1,3,125,122,+1.5(-210),6.5,-110,6.5,-115
1214,15,V,Philadelphia,0,0,1,1,113,104,+1.5(-250),6.5,-110,6.5,100
1214,16,H,Edmonton,1,2,1,4,-133,-114,-1.5(+207),6.5,-110,6.5,-120
1215,17,V,Calgary,1,0,1,2,117,115,+1.5(-230),6,-110,6,-120
1215,18,H,Minnesota,0,1,0,1,-137,-125,-1.5(+192),6,-110,6,100
1215,19,V,LosAngeles,0,2,1,3,218,165,+1.5(-165),6,-110,6,-115
1215,20,H,Pittsburgh,2,1,0,4,-265,-185,-1.5(+144),6,-110,6,-105
1215,21,V,Anaheim,1,0,0,2,152,155,+1.5(-171),5,-110,6,-105
1215,22,H,Columbus,1,0,0,1,-177,-170,-1.5(+148),5,-110,6,-115
1215,23,V,Ottawa,1,1,0,2,218,220,+1.5(-115),6,-110,6.5,-120
1215,24,H,Montreal,1,0,4,5,-265,-250,-1.5(-105),6,-110,6.5,100
1215,25,V,Toronto,0,0,3,3,-150,-155,-1.5(+151),6.5,-110,6.5,-120
1215,26,H,Florida,1,1,1,4,130,140,+1.5(-175),6.5,-110,6.5,100
1215,27,V,Buffalo,1,2,0,3,148,131,+1.5(-190),6.5,-110,6.5,-105
1215,28,H,Washington,2,1,0,4,-170,-142,-1.5(+163),6.5,-110,6.5,-115
1215,29,V,Detroit,2,0,1,3,163,190,+1.5(-133),6,-110,6,-105
1215,30,H,NYIslanders,1,0,2,4,-190,-210,-1.5(+113),6,-110,6,-115
1215,31,V,NewJersey,0,0,1,1,192,180,+1.5(-140),6,-110,5.5,-120
1215,32,H,Nashville,1,0,0,2,-230,-200,-1.5(+120),6,-110,5.5,100
1215,33,V,Dallas,0,2,2,4,149,140,+1.5(-200),6,-110,6,-105
1215,34,H,Colorado,3,1,2,6,-172,-155,-1.5(+170),6,-110,6,-115
1215,35,V,Philadelphia,1,0,0,1,107,101,+1.5(-250),6.5,-110,6.5,-120
1215,36,H,Vancouver,3,1,1,5,-127,-111,-1.5(+207),6.5,-110,6.5,100
1216,37,V,Vegas,1,2,0,4,-142,-150,-1.5(+176),5.5,-110,5.5,-120
1216,38,H,NYRangers,1,1,1,3,122,135,+1.5(-210),5.5,-110,5.5,100
1216,39,V,Arizona,0,0,0,0,152,155,+1.5(-180),6,-110,6,110
1216,40,H,Carolina,0,2,1,3,-177,-170,-1.5(+155),6,-110,6,-130
1216,41,V,Calgary,4,1,2,7,-123,-115,-1.5(+226),6,-110,6,-110
1216,42,H,St.Louis,0,2,0,2,103,105,+1.5(-275),6,-110,6,-110
1216,43,V,Buffalo,0,1,3,4,133,170,+1.5(-170),6,-110,5.5,-110
1216,44,H,Boston,0,1,1,2,-153,-190,-1.5(+148),6,-110,5.5,-110
1216,45,V,TampaBay,1,2,1,4,107,-105,-1.5(+226),6.5,-110,6.5,-125
1216,46,H,Winnipeg,1,2,1,5,-127,-105,+1.5(-275),6.5,-110,6.5,105
1216,47,V,SanJose,2,3,2,7,-150,-155,-1.5(+163),6,-110,6.5,100
1216,48,H,Chicago,3,0,0,3,130,140,+1.5(-190),6,-110,6.5,-120
1216,49,V,Edmonton,0,1,1,2,-133,-120,-1.5(+199),6,-110,6,-105
1216,50,H,Vancouver,0,2,2,4,113,110,+1.5(-240),6,-110,6,-115
1217,51,V,Vegas,0,0,0,0,125,130,+1.5(-215),6,-110,6.5,-110
1217,52,H,Columbus,0,0,1,1,-145,-140,-1.5(+180),6,-110,6.5,-110
1217,53,V,Anaheim,0,3,1,4,149,150,+1.5(-180),6,-110,6,-120
1217,54,H,Pittsburgh,2,0,0,2,-172,-165,-1.5(+155),6,-110,6,100
1217,55,V,Nashville,0,1,2,3,-183,-170,-1.5(+155),6,-110,6.5,-110
1217,56,H,Ottawa,3,0,0,4,158,155,+1.5(-180),6,-110,6.5,-110
1217,57,V,Boston,1,1,2,4,102,125,+1.5(-210),6,-110,6,100
1217,58,H,Montreal,0,0,0,0,-122,-135,-1.5(+176),6,-110,6,-120
1217,59,V,NYIslanders,1,2,1,4,170,150,+1.5(-185),6,-110,6,-130
1217,60,H,Colorado,0,1,0,1,-200,-165,-1.5(+160),6,-110,6,110
1218,61,V,Anaheim,0,1,0,1,105,132,+1.5(-215),6,-110,6,-105
1218,62,H,NYRangers,0,0,3,3,-125,-145,-1.5(+180),6,-110,6,-115
1218,63,V,Toronto,3,2,2,7,-165,-150,-1.5(+160),6.5,-110,6.5,-120
1218,64,H,NewJersey,1,0,1,2,144,135,+1.5(-185),6.5,-110,6.5,100
1218,65,V,Detroit,0,1,1,2,130,165,+1.5(-155),6.5,-110,6.5,-105
1218,66,H,Philadelphia,1,2,0,3,-150,-185,-1.5(+135),6.5,-110,6.5,-115
1218,67,V,Florida,0,1,4,5,110,104,+1.5(-250),6,-110,6,-120
1218,68,H,Buffalo,1,1,0,2,-130,-114,-1.5(+207),6,-110,6,100
1218,69,V,SanJose,0,2,2,4,105,100,+1.5(-270),6,-110,6,-120
1218,70,H,Minnesota,0,0,0,0,-125,-110,-1.5(+222),6,-110,6,100
1218,71,V,Calgary,0,0,0,0,-120,-115,-1.5(+218),6,-110,5.5,-115
1218,72,H,Dallas,1,1,0,2,100,105,+1.5(-265),6,-110,5.5,-105
1218,73,V,Nashville,1,0,0,1,-160,-140,-1.5(+172),6,-110,6,-115
1218,74,H,Chicago,0,2,0,2,140,130,+1.5(-205),6,-110,6,-105
1218,75,V,St.Louis,1,0,3,4,135,130,+1.5(-195),6,-110,6,105
1218,76,H,Edmonton,0,1,0,1,-155,-140,-1.5(+166),6,-110,6,-125
1218,77,V,NYIslanders,1,2,0,3,105,115,+1.5(-240),6,-110,5.5,-115
1218,78,H,Arizona,1,0,0,1,-125,-125,-1.5(+199),6,-110,5.5,-105
1218,79,V,TampaBay,2,1,2,5,-180,-190,-1.5(+130),6.5,-110,6.5,-115
1218,80,H,Vancouver,1,0,1,2,155,170,+1.5(-150),6.5,-110,6.5,-105
1218,81,V,Winnipeg,0,1,0,1,-170,-155,-1.5(+163),6,-110,6,100
1218,82,H,LosAngeles,1,2,1,4,148,140,+1.5(-190),6,-110,6,-120
1219,83,V,Pittsburgh,0,2,0,2,122,115,+1.5(-215),7,-110,6.5,-125
1219,84,H,Washington,0,1,0,1,-142,-125,-1.5(+180),7,-110,6.5,105
1219,85,V,Montreal,1,0,0,1,133,135,+1.5(-180),6,-110,6,-140
1219,86,H,Colorado,0,1,1,2,-153,-150,-1.5(+155),6,-110,6,120
1220,1,V,NewJersey,0,1,0,1,160,170,+1.5(-150),5.5,-110,6,-120
1220,2,H,Columbus,1,1,0,2,-185,-190,-1.5(+130),5.5,-110,6,100
1220,3,V,Nashville,0,1,0,1,-128,-107,-1.5(+218),6,-110,6,-115
1220,4,H,Philadelphia,1,1,0,2,108,-103,+1.5(-265),6,-110,6,-105
1220,5,V,Florida,0,0,1,1,180,200,+1.5(-125),7,-110,6.5,-120
1220,6,H,Toronto,1,2,3,6,-215,-220,-1.5(+105),7,-110,6.5,100
1220,7,V,Detroit,1,1,2,4,180,205,+1.5(-130),6,-110,6,-105
1220,8,H,Carolina,0,1,0,1,-215,-230,-1.5(+110),6,-110,6,-115
1220,9,V,Anaheim,0,0,1,1,140,135,+1.5(-185),5.5,-110,5.5,100
1220,10,H,Boston,0,2,1,3,-160,-150,-1.5(+160),5.5,-110,5.5,-120
1220,11,V,Minnesota,1,0,0,1,118,104,+1.5(-275),6.5,-110,6.5,100
1220,12,H,Pittsburgh,1,0,1,2,-138,-114,-1.5(+226),6.5,-110,6.5,-120
1220,13,V,Chicago,2,1,2,5,180,175,+1.5(-150),6,-110,6,-110
1220,14,H,Dallas,0,1,1,2,-215,-195,-1.5(+130),6,-110,6,-110
1220,15,V,TampaBay,1,2,1,5,-118,-106,-1.5(+215),6.5,-110,6.5,-130
1220,16,H,Calgary,3,0,1,4,-102,-104,+1.5(-260),6.5,-110,6.5,110
1220,17,V,Montreal,0,1,1,2,107,112,+1.5(-250),6,-110,6,100
1220,18,H,Arizona,0,1,0,1,-127,-122,-1.5(+207),6,-110,6,-120
1220,19,V,NYIslanders,2,0,0,2,163,158,+1.5(-155),6,-110,6,-110
1220,20,H,Vegas,0,1,3,4,-190,-176,-1.5(+135),6,-110,6,-110
1220,21,V,St.Louis,0,0,1,1,-108,102,+1.5(-275),6,-110,6,100
1220,22,H,Vancouver,0,2,3,5,-112,-112,-1.5(+226),6,-110,6,-120
1220,23,V,Winnipeg,3,0,2,5,107,115,+1.5(-215),6.5,-110,6.5,100
1220,24,H,SanJose,2,1,0,3,-127,-125,-1.5(+180),6.5,-110,6.5,-120
1221,25,V,Buffalo,0,0,1,1,144,160,+1.5(-165),6.5,-110,6.5,100
1221,26,H,Washington,0,1,1,2,-165,-180,-1.5(+144),6.5,-110,6.5,-120
1221,27,V,Ottawa,0,2,0,2,148,140,+1.5(-175),6,-110,6.5,-120
1221,28,H,NewJersey,2,3,0,5,-170,-155,-1.5(+151),6,-110,6.5,100
1221,29,V,Chicago,1,0,1,2,184,210,+1.5(-110),6,-110,6.5,-110
1221,30,H,Colorado,0,1,0,1,-220,-240,-1.5(-110),6,-110,6.5,-110
1222,31,V,Nashville,0,1,1,2,102,132,+1.5(-206),5.5,-104,5.5,105
1222,32,H,Boston,1,0,4,5,-122,-145,-1.5(+175),5.5,-116,5.5,-125
1222,33,V,Columbus,1,3,0,4,-110,-105,+1.5(-270),6.5,-110,6.5,100
1222,34,H,Philadelphia,1,1,1,3,-110,-105,-1.5(+222),6.5,-110,6.5,-120
1222,35,V,Florida,2,0,0,2,-137,-155,-1.5(+180),6,-110,6,-110
1222,36,H,Detroit,0,1,0,1,117,140,+1.5(-215),6,-110,6,-110
1222,37,V,St.Louis,2,0,1,3,160,165,+1.5(-160),6,-120,6,-110
1222,38,H,Calgary,1,0,0,1,-185,-185,-1.5(+140),6,100,6,-110
1222,39,V,Montreal,1,1,1,4,151,157,+1.5(-175),6,-110,6,-105
1222,40,H,Vegas,1,2,0,3,-175,-174,-1.5(+151),6,-110,6,-115
1222,41,V,LosAngeles,1,0,1,3,192,200,+1.5(-143),6,-110,6,105
1222,42,H,SanJose,0,0,2,2,-230,-220,-1.5(+120),6,-110,6,-125
1222,43,V,Anaheim,0,0,0,0,-103,105,+1.5(-295),5.5,-110,5.5,-105
1222,44,H,Buffalo,1,0,2,3,-117,-115,-1.5(+241),5.5,-110,5.5,-115
1222,45,V,Pittsburgh,1,2,0,3,-112,110,+1.5(-265),6,-110,6,-120
1222,46,H,Carolina,0,0,0,0,-108,-120,-1.5(+218),6,-110,6,100
1222,47,V,NYRangers,0,1,2,3,222,225,+1.5(-113),6.5,-110,6.5,-120
1222,48,H,Toronto,1,0,4,5,-270,-255,-1.5(-107),6.5,-110,6.5,100
1222,49,V,Colorado,1,0,3,4,-130,-112,-1.5(+226),6,-110,6,-105
1222,50,H,Arizona,2,2,2,6,110,102,+1.5(-275),6,-110,6,-115
1222,51,V,Washington,2,2,0,4,-190,-160,-1.5(+155),6,-110,6.5,-125
1222,52,H,Ottawa,0,0,0,0,163,145,+1.5(-180),6,-110,6.5,105
1222,53,V,Dallas,0,0,1,2,146,135,+1.5(-210),6,-110,6,110
1222,54,H,Minnesota,0,0,1,1,-168,-150,-1.5(+176),6,-110,6,-130
1222,55,V,TampaBay,1,2,3,6,-147,-146,-1.5(+166),6.5,-110,6,-130
1222,56,H,Edmonton,1,1,1,3,127,133,+1.5(-195),6.5,-110,6,110
1222,57,V,Winnipeg,0,0,1,1,-170,-135,-1.5(+170),6.5,-110,6.5,-110
1222,58,H,Vancouver,0,0,0,0,148,125,+1.5(-200),6.5,-110,6.5,-110
1223,59,V,Columbus,2,1,0,3,-112,-115,-1.5(+226),6,-110,6,-110
1223,60,H,NewJersey,0,0,0,0,-108,105,+1.5(-275),6,-110,6,-110
1223,61,V,Boston,2,1,0,3,-107,-120,-1.5(+215),6,-110,5.5,-110
1223,62,H,Carolina,1,3,1,5,-113,110,+1.5(-260),6,-110,5.5,-110
1223,63,V,Philadelphia,0,1,1,3,-107,100,+1.5(-280),6,-110,6,-110
1223,64,H,NYRangers,1,0,1,2,-113,-110,-1.5(+230),6,-110,6,-110
1223,65,V,Florida,1,3,2,6,-110,100,+1.5(-275),6,-110,6,-120
1223,66,H,Chicago,1,1,1,3,-110,-110,-1.5(+226),6,-110,6,100
1223,67,V,Detroit,2,1,1,4,252,260,+1.5(+110),6.5,-110,6.5,-115
1223,68,H,Toronto,1,2,1,5,-310,-300,-1.5(-130),6.5,-110,6.5,-105
1223,69,V,NYIslanders,0,1,2,3,130,130,+1.5(-240),6,-110,6,105
1223,70,H,Dallas,0,1,0,1,-150,-140,-1.5(+199),6,-110,6,-125
1223,71,V,Arizona,1,1,1,4,192,190,+1.5(-135),6,-110,6,100
1223,72,H,SanJose,1,0,2,3,-230,-210,-1.5(+115),6,-110,6,-120
1223,73,V,LosAngeles,0,2,1,4,172,190,+1.5(-145),6,-110,6,110
1223,74,H,Vegas,1,1,1,3,-205,-210,-1.5(+125),6,-110,6,-130
1227,1,V,NewJersey,2,0,3,5,160,170,+1.5(-160),6,-110,6,-105
1227,2,H,Boston,0,1,1,2,-185,-190,-1.5(+140),6,-110,6,-115
1227,3,V,Detroit,1,0,1,2,199,220,+1.5(-120),6,-110,6,-120
1227,4,H,Pittsburgh,0,3,2,5,-240,-250,-1.5(+100),6,-110,6,100
1227,5,V,Carolina,0,0,1,1,170,155,+1.5(-185),6,-110,6,-115
1227,6,H,Washington,0,2,1,3,-200,-170,-1.5(+160),6,-110,6,-105
1227,7,V,Columbus,2,0,1,4,-140,-135,-1.5(+195),5.5,-110,5.5,-120
1227,8,H,NYRangers,1,1,1,3,120,125,+1.5(-235),5.5,-110,5.5,100
1227,9,V,Philadelphia,1,1,3,5,199,195,+1.5(-135),6.5,-110,6.5,-115
1227,10,H,TampaBay,2,3,0,6,-240,-215,-1.5(+115),6.5,-110,6.5,-105
1227,11,V,Buffalo,0,1,0,1,105,120,+1.5(-235),6,-110,6,100
1227,12,H,St.Louis,0,3,1,4,-125,-130,-1.5(+195),6,-110,6,-120
1227,13,V,Dallas,1,1,0,2,144,155,+1.5(-180),5.5,-110,5.5,-110
1227,14,H,Nashville,0,0,0,0,-165,-170,-1.5(+155),5.5,-110,5.5,-110
1227,15,V,Calgary,0,2,2,4,125,120,+1.5(-210),6.5,-110,6.5,100
1227,16,H,Winnipeg,0,1,0,1,-145,-130,-1.5(+176),6.5,-110,6.5,-120
1227,17,V,Minnesota,1,0,1,2,-130,-150,-1.5(+176),6,-110,6,-110
1227,18,H,Chicago,1,2,2,5,110,135,+1.5(-210),6,-110,6,-110
1227,19,V,Vancouver,4,0,0,4,148,145,+1.5(-200),6,-110,6,100
1227,20,H,Edmonton,1,1,0,2,-170,-160,-1.5(+170),6,-110,6,-120
1227,21,V,Colorado,1,0,0,1,125,130,+1.5(-220),6,-110,6,-125
1227,22,H,Vegas,1,0,1,2,-145,-140,-1.5(+184),6,-110,6,105
1227,23,V,Anaheim,1,0,1,2,148,155,+1.5(-180),5.5,-110,5.5,-125
1227,24,H,SanJose,1,1,2,4,-170,-170,-1.5(+155),5.5,-110,5.5,105
1227,25,V,Arizona,1,0,0,1,110,125,+1.5(-220),5.5,-110,5.5,100
1227,26,H,LosAngeles,1,0,1,2,-130,-135,-1.5(+184),5.5,-110,5.5,-120
1228,27,V,Ottawa,1,2,0,3,160,155,+1.5(-165),6,-110,6,-130
1228,28,H,NYIslanders,0,2,4,6,-185,-170,-1.5(+144),6,-110,6,110
1228,29,V,Montreal,2,0,3,5,130,130,+1.5(-195),6,-110,6,-125
1228,30,H,Florida,2,0,1,3,-150,-140,-1.5(+166),6,-110,6,105
1228,31,V,Toronto,2,1,1,4,-132,-110,-1.5(+218),6.5,-110,6.5,-120
1228,32,H,Columbus,1,0,1,2,112,100,+1.5(-265),6.5,-110,6.5,100
1229,33,V,Carolina,0,0,0,0,-110,-110,-1.5(+215),5.5,-110,6,-105
1229,34,H,NewJersey,0,1,1,2,-110,100,+1.5(-260),5.5,-110,6,-115
1229,35,V,Minnesota,1,1,1,3,150,155,+1.5(-175),6,-110,6,-120
1229,36,H,Winnipeg,0,0,1,1,-173,-170,-1.5(+151),6,-110,6,100
1229,37,V,SanJose,2,2,3,7,-132,-125,-1.5(+192),6,-110,6.5,100
1229,38,H,Edmonton,1,0,3,4,112,115,+1.5(-230),6,-110,6.5,-120
1229,39,V,Vegas,1,1,2,4,-143,-135,-1.5(+211),5.5,-110,5.5,-110
1229,40,H,LosAngeles,1,0,0,1,123,125,+1.5(-255),5.5,-110,5.5,-110
1229,41,V,Washington,2,1,0,3,-200,-200,-1.5(+120),6.5,-110,6.5,-130
1229,42,H,Ottawa,0,1,1,2,170,180,+1.5(-140),6.5,-110,6.5,110
1229,43,V,Boston,1,0,1,3,-125,-110,-1.5(+222),5.5,-110,5.5,-120
1229,44,H,Buffalo,1,1,0,2,105,100,+1.5(-270),5.5,-110,5.5,100
1229,45,V,Montreal,3,2,0,5,222,230,+1.5(-115),6,-110,6.5,-110
1229,46,H,TampaBay,2,2,2,6,-270,-260,-1.5(-105),6,-110,6.5,-110
1229,47,V,NYIslanders,1,3,0,4,199,190,+1.5(-145),6.5,-110,6.5,-115
1229,48,H,Toronto,0,0,0,0,-240,-210,-1.5(+125),6.5,-110,6.5,-105
1229,49,V,Philadelphia,1,0,0,1,102,100,+1.5(-275),6.5,-110,6.5,-110
1229,50,H,Florida,0,0,2,2,-122,-110,-1.5(+226),6.5,-110,6.5,-110
1229,51,V,NYRangers,1,1,2,4,211,200,+1.5(-138),6,-110,6,-105
1229,52,H,Nashville,1,2,0,3,-255,-220,-1.5(+118),6,-110,6,-115
1229,53,V,Pittsburgh,1,3,2,6,-125,-110,-1.5(+215),6,-110,6,-125
1229,54,H,St.Louis,0,1,0,1,105,100,+1.5(-260),6,-110,6,105
1229,55,V,Detroit,0,0,1,1,188,200,+1.5(-135),6,-110,5.5,-110
1229,56,H,Dallas,0,3,2,5,-225,-220,-1.5(+115),6,-110,5.5,-110
1229,57,V,Chicago,2,0,0,3,192,185,+1.5(-140),6.5,-110,6.5,100
1229,58,H,Colorado,1,1,0,2,-230,-205,-1.5(+120),6.5,-110,6.5,-120
1229,59,V,Vancouver,1,1,0,3,163,180,+1.5(-145),6,-110,6,-110
1229,60,H,Calgary,1,1,0,2,-190,-200,-1.5(+125),6,-110,6,-110
1229,61,V,Arizona,1,3,0,5,137,135,+1.5(-245),5.5,-110,5.5,100
1229,62,H,Anaheim,2,2,0,4,-157,-150,-1.5(+203),5.5,-110,5.5,-120
1230,63,V,Vegas,1,1,3,5,-140,-145,-1.5(+163),5.5,-110,5.5,-110
1230,64,H,Arizona,0,1,0,1,120,132,+1.5(-190),5.5,-110,5.5,-110
1231,1,V,Nashville,1,3,2,6,113,115,+1.5(-240),6,-110,6,-105
1231,2,H,Washington,2,1,0,3,-133,-125,-1.5(+199),6,-110,6,-115
1231,3,V,Vancouver,0,0,0,0,107,115,+1.5(-225),5.5,-110,5.5,-130
1231,4,H,NewJersey,2,0,2,4,-127,-125,-1.5(+188),5.5,-110,5.5,110
1231,5,V,Pittsburgh,2,1,0,3,-110,100,+1.5(-255),6,-110,6,-115
1231,6,H,Minnesota,1,0,1,2,-110,-110,-1.5(+211),6,-110,6,-105
1231,7,V,Philadelphia,0,0,1,1,115,132,+1.5(-215),6,-110,6,-120
1231,8,H,Carolina,1,2,0,3,-135,-145,-1.5(+180),6,-110,6,100
1231,9,V,NYIslanders,0,1,2,3,-105,120,+1.5(-225),6,-110,6,100
1231,10,H,Buffalo,0,0,1,1,-115,-130,-1.5(+188),6,-110,6,-120
1231,11,V,Ottawa,0,1,2,3,203,250,+1.5(-101),6.5,-110,6.5,-115
1231,12,H,Columbus,0,1,5,6,-245,-290,-1.5(-119),6.5,-110,6.5,-105
1231,13,V,NYRangers,1,1,0,2,146,155,+1.5(-170),5.5,-110,5.5,-120
1231,14,H,St.Louis,1,0,0,1,-167,-170,-1.5(+148),5.5,-110,5.5,100
1231,15,V,Florida,0,3,0,4,-145,-120,-1.5(+199),6,-110,6,-110
1231,16,H,Detroit,3,0,0,3,125,110,+1.5(-240),6,-110,6,-110
1231,17,V,TampaBay,1,0,0,2,-165,-155,-1.5(+155),6,-110,6,-120
1231,18,H,Anaheim,1,0,0,1,144,140,+1.5(-180),6,-110,6,100
1231,19,V,LosAngeles,0,2,0,3,153,150,+1.5(-166),5.5,-110,5.5,-115
1231,20,H,Colorado,0,0,2,2,-178,-165,-1.5(+145),5.5,-110,5.5,-105
1231,21,V,Montreal,1,0,1,3,135,140,+1.5(-190),6,-110,6,-110
1231,22,H,Dallas,0,2,0,2,-155,-155,-1.5(+163),6,-110,6,-110
1231,23,V,Winnipeg,0,3,1,4,-140,-130,-1.5(+184),6,-110,6,-125
1231,24,H,Edmonton,1,1,1,3,120,120,+1.5(-220),6,-110,6,105
1231,25,V,SanJose,1,2,2,5,102,110,+1.5(-255),6,-110,6.5,-110
1231,26,H,Calgary,3,2,3,8,-122,-120,-1.5(+211),6,-110,6.5,-110
101,27,V,Boston,1,1,2,4,-143,-155,-1.5(+151),6,-110,6,-110
101,28,H,Chicago,1,1,0,2,123,140,+1.5(-175),6,-110,6,-110
101,29,V,Philadelphia,0,0,0,0,172,185,+1.5(-160),5.5,-110,5.5,-135
101,30,H,Nashville,0,2,2,4,-205,-205,-1.5(+140),5.5,-110,5.5,115
101,31,V,LosAngeles,0,0,0,0,199,230,+1.5(-120),5.5,-110,5.5,100
101,32,H,Vegas,0,0,2,2,-240,-260,-1.5(+100),5.5,-110,5.5,-120
102,33,V,Calgary,0,3,2,5,-170,-174,-1.5(+144),6,-110,6,-110
102,34,H,Detroit,2,1,0,3,148,157,+1.5(-165),6,-110,6,-110
